timestamp,f_Floatfield,f_Intfield,f_Stringfield,f_Boolfield,t_tag1
2021-11-21T17:08:20.781,0.038796600248877634,3,rcfJ4,true,NMyG3
2021-11-21T17:08:21.781,-0.025086362678772216,3,z2uFg,true,QbGdH
2021-11-21T17:08:22.781,0.0986809579723553,4,EQgtJ,false,hJb9f
2021-11-21T17:08:23.781,-0.37724894095807715,4,MpmH4,true,ioPDa
2021-11-21T17:08:24.781,0.22292663834640075,8,4McPy,false,y5KRg
2021-11-21T17:08:25.781,0.7946437156637722,2,PyIx1,true,Zqx5i
2021-11-21T17:08:26.781,0.3055221588256322,1,jJUaU,false,gm0Gm
2021-11-21T17:08:27.781,0.5209247659575199,10,OK8Ib,false,V2YuE
2021-11-21T17:08:28.781,-1.425978432401242,10,GeSd0,true,qHJir
2021-11-21T17:08:29.781,0.8823061089436453,10,pRrcS,false,yRQAH
2021-11-21T17:08:30.781,0.65198589720788,9,WsmDI,false,nUuIZ
2021-11-21T17:08:31.781,1.150957460881475,7,afARv,true,x4utW
2021-11-21T17:08:32.781,0.8900598296003741,2,OyHed,false,Vfgwz
2021-11-21T17:08:33.781,-2.4540782967079346,5,TsiEL,true,nQxyF
2021-11-21T17:08:34.781,1.628810736509988,2,KXkYR,true,EwHpE
2021-11-21T17:08:35.781,0.13372997826419333,1,E6MDq,false,Nzqig
2021-11-21T17:08:36.781,-1.0042062527051834,9,y7frW,true,cd86d
2021-11-21T17:08:37.781,-1.0766061287110766,1,zf2Zg,false,cM15T
2021-11-21T17:08:38.781,0.020950032741280288,7,6NIrH,false,wmzdI
2021-11-21T17:08:39.781,-1.1718415836181484,7,WkTBF,false,7INdx
2021-11-21T17:08:40.781,0.10383095632946322,5,iXPN7,false,bFDXO
2021-11-21T17:08:41.781,0.5061532409235034,5,00qtR,true,F6GHW
2021-11-21T17:08:42.781,1.1306339875173703,10,DdzYV,true,buLaC
2021-11-21T17:08:43.781,0.1322989558756144,5,yakxs,true,vj7W8
2021-11-21T17:08:44.781,1.0473618184585745,7,5GYsN,true,gcuBp
2021-11-21T17:08:45.781,-1.2491509024897023,5,ZlS6Z,false,ueCDp
2021-11-21T17:08:46.781,-0.42207629282357545,8,D2Mv5,true,Waa0I
2021-11-21T17:08:47.781,1.667907211598622,7,EIfjd,true,xdBKj
2021-11-21T17:08:48.781,-0.6858407319520861,2,rZ83x,false,uRLzd
2021-11-21T17:08:49.781,-0.17403172754960922,6,0sIq1,false,J5CML
2021-11-21T17:08:50.781,0.0633841364533901,10,UApXG,false,BtJwf
2021-11-21T17:08:51.781,-0.33870956359379717,2,GhBAL,false,Upp16
2021-11-21T17:08:52.781,-0.8267976631830679,1,8q7aa,true,cgnrO
2021-11-21T17:08:53.781,-0.7777383432965321,6,yHcFm,false,YspR2
2021-11-21T17:08:54.781,-1.4602988934397965,6,Pj6BR,true,qRnId
2021-11-21T17:08:55.781,-0.2342806729489867,7,l0fLw,false,NoEol
2021-11-21T17:08:56.781,-0.0005162381594854075,4,NFyf4,true,45O1Q
2021-11-21T17:08:57.781,-0.5486329063254496,6,AR3Rs,false,Xpwgk
2021-11-21T17:08:58.781,1.3214383788363293,1,v6d9M,true,GN7bF
2021-11-21T17:08:59.781,2.103028085351322,5,1020w,false,4JNk1
2021-11-21T17:09:00.781,-0.5943086260269894,8,9K9Hv,true,pIL7y
2021-11-21T17:09:01.781,0.9395932110585495,4,9z9N7,false,0bsdS
2021-11-21T17:09:02.781,-0.9882536868484803,3,Kcqr8,true,waCOe
2021-11-21T17:09:03.781,0.056675065447684636,4,hdCK8,false,cjnGi
2021-11-21T17:09:04.781,-0.09055276294726264,10,8BEqs,true,zsu1Z
2021-11-21T17:09:05.781,0.6177720689637677,6,u68Lq,true,xSV7Q
2021-11-21T17:09:06.781,0.2803345139866211,7,O4esM,true,dnEs9
2021-11-21T17:09:07.781,1.4378124669553005,7,UVpYl,true,q0cHd
2021-11-21T17:09:08.781,-0.5990454753769768,6,KiGMk,true,cMqjB
2021-11-21T17:09:09.781,0.19658813223093677,7,ljmSa,true,ioGtV
2021-11-21T17:09:10.781,-1.294895849237132,2,VDqc9,false,Bfizk
2021-11-21T17:09:11.781,0.9052590936360447,5,so4oO,true,tKeB6
2021-11-21T17:09:12.781,-0.5814316739909485,3,UEE8T,false,QpkPI
2021-11-21T17:09:13.781,-1.2651400526145822,6,A4GZL,true,pymaE
2021-11-21T17:09:14.781,-1.170262378134642,8,WTkzc,true,Rv19z
2021-11-21T17:09:15.781,0.6181179110553668,9,qtjSN,true,Wc9dD
2021-11-21T17:09:16.781,-0.47982452266818243,2,ZbDwO,false,XCXwW
2021-11-21T17:09:17.781,-0.8320715940374442,7,gLWWY,false,J3CWN
2021-11-21T17:09:18.781,-0.775358314221963,6,XyEox,false,C0JIZ
2021-11-21T17:09:19.781,1.6841160515487115,6,gUqvt,false,p3h76
2021-11-21T17:09:20.781,0.6393541841815474,1,7LMW4,true,U3MjD
2021-11-21T17:09:21.781,-0.8991649917279076,5,T1v22,true,SmVvi
2021-11-21T17:09:22.781,-0.23381183841516465,4,IiWQ1,false,l7TUr
2021-11-21T17:09:23.781,1.1364486767650697,3,5XM8T,true,edI3t
2021-11-21T17:09:24.781,0.5698301003060279,4,AIuPU,true,Jd8vJ
2021-11-21T17:09:25.781,-1.1743557963737388,9,21Bky,true,Nz3Ia
2021-11-21T17:09:26.781,-1.2443885962449504,5,Abptj,false,KHdLI
2021-11-21T17:09:27.781,0.052221220409894485,6,JlXm3,true,DOITL
2021-11-21T17:09:28.781,0.8303985268316972,4,1rRdI,true,YdVvH
2021-11-21T17:09:29.781,0.24938129686569335,2,LuUgq,false,ZPewt
2021-11-21T17:09:30.781,0.041993845944870566,9,OfUmz,false,68v70
2021-11-21T17:09:31.781,1.214288221955833,4,aez0u,false,7ODKs
2021-11-21T17:09:32.781,0.8706558083588871,1,hDiAa,true,2limv
2021-11-21T17:09:33.781,-0.0525918474285743,3,hl39j,true,IazcK
2021-11-21T17:09:34.781,-0.8478192314992011,10,e7npM,true,sMwTW
2021-11-21T17:09:35.781,1.0029695769134581,7,s6EdW,false,LNPkC
2021-11-21T17:09:36.781,-0.04345764148130721,1,LGlGh,false,LbJkc
2021-11-21T17:09:37.781,-0.8531992107120238,8,9rDOA,true,8Z43D
2021-11-21T17:09:38.781,0.0445059313965961,1,1Ygz5,true,knLpc
2021-11-21T17:09:39.781,0.3095508339585244,7,49M0g,true,ulFfX
2021-11-21T17:09:40.781,0.12026514004490464,9,gJ94m,true,4Kqt7
2021-11-21T17:09:41.781,-0.7932884965783199,1,BG5Cb,false,psEZy
2021-11-21T17:09:42.781,-1.090756882063624,5,8CXPg,true,hSNwW
2021-11-21T17:09:43.781,-0.17126485131476643,5,eW1h9,true,K8qfz
2021-11-21T17:09:44.781,0.021135134018853412,7,EkcJg,true,KG7Tz
2021-11-21T17:09:45.781,1.147438522588788,3,prdAU,true,aJxmx
2021-11-21T17:09:46.781,0.9010805152939679,10,CDeCB,true,gimnT
2021-11-21T17:09:47.781,-0.8319425636967719,2,KR7zi,false,BX8ZD
2021-11-21T17:09:48.781,1.0854998643076919,7,wj7jZ,true,LuF4L
2021-11-21T17:09:49.781,-0.02094875807707446,3,oyRD1,false,nkSex
2021-11-21T17:09:50.781,-1.8886201640261964,10,Q8yYI,true,69PqA
2021-11-21T17:09:51.781,0.9601838065266015,4,qRSUo,false,zlKu7
2021-11-21T17:09:52.781,0.5993165884487642,9,jtVwU,false,y8Z2x
2021-11-21T17:09:53.781,-2.4697125719946094,7,DSodN,true,uy7GC
2021-11-21T17:09:54.781,-0.3743141153144298,9,HxX7W,true,yu6mT
2021-11-21T17:09:55.781,-1.2559198516402903,3,CG1Ez,false,9fd2V
2021-11-21T17:09:56.781,1.0746051477479732,7,s2EOQ,false,dj8fV
2021-11-21T17:09:57.781,-0.493224275976377,8,zwVHm,false,GiUKE
2021-11-21T17:09:58.781,1.235562987015268,10,MiNeC,true,8MEv0
2021-11-21T17:09:59.781,0.905720050144821,7,fzQtT,true,bscuT
2021-11-21T17:10:00.781,1.0227562507564483,10,MKVsv,true,Qu5eJ
2021-11-21T17:10:01.781,-1.1477293413397132,4,YUNjS,false,rauVz
2021-11-21T17:10:02.781,0.9856996423672322,10,Vpvx6,true,S4jfo
2021-11-21T17:10:03.781,-0.8641283219967809,3,0kKkj,true,m5F3D
2021-11-21T17:10:04.781,-0.8741544843472081,1,tviiV,false,8ZVu3
2021-11-21T17:10:05.781,0.45556377960520633,1,DqpK0,false,7jM0g
2021-11-21T17:10:06.781,0.5809111103022818,7,kxxHX,false,WhzPa
2021-11-21T17:10:07.781,-1.360039571010626,5,JU1BW,true,C3ugL
2021-11-21T17:10:08.781,-0.5264449390689405,3,VxH7X,true,yUJdz
2021-11-21T17:10:09.781,-0.6887252974245687,5,BwsHf,false,V8aQ1
2021-11-21T17:10:10.781,-0.2126737659996949,1,VIpUR,true,JVzBQ
2021-11-21T17:10:11.781,1.140394351093697,7,mjg1N,false,LQZ12
2021-11-21T17:10:12.781,-0.2382661757819039,2,OThtA,true,5eDYS
2021-11-21T17:10:13.781,-0.5276002061729951,4,fSihl,true,QNblb
2021-11-21T17:10:14.781,-0.34492811761168646,2,ekS8r,true,Nugpf
2021-11-21T17:10:15.781,0.20109183714312234,2,KgbaU,true,CRcau
2021-11-21T17:10:16.781,0.8070802569743667,7,YimGC,false,lgXVv
2021-11-21T17:10:17.781,-0.284310785251176,10,AaoFj,false,XXblV
2021-11-21T17:10:18.781,-1.0864546866579856,10,Sm3sa,true,KXbT7
2021-11-21T17:10:19.781,1.845038635189544,1,qJug0,true,h3Osc
2021-11-21T17:10:20.781,-0.5025299484823224,2,nXhAY,true,TOcb2
2021-11-21T17:10:21.781,2.9723734787677567,10,Dpz15,false,ZHNiD
2021-11-21T17:10:22.781,2.63733686798107,6,BIFGN,true,yMtx3
2021-11-21T17:10:23.781,1.1193596606628091,4,BPU74,true,TtdiX
2021-11-21T17:10:24.781,-1.2965636719089422,2,Y9wlr,true,Z9etZ
2021-11-21T17:10:25.781,0.22466253090934946,7,E8Anh,false,lMPeA
2021-11-21T17:10:26.781,-0.1829489249912831,9,prcao,false,J5feB
2021-11-21T17:10:27.781,1.412349429260751,3,3Tz2X,true,kYfw8
2021-11-21T17:10:28.781,0.7454156625378049,6,AxJkc,true,MjL2Q
2021-11-21T17:10:29.781,0.2784142938740737,3,iDZGl,true,c8ElH
2021-11-21T17:10:30.781,-0.19582904732946413,6,9jIY7,false,EkyeZ
2021-11-21T17:10:31.781,1.328091595709646,2,zP4e7,true,mJJo2
2021-11-21T17:10:32.781,0.4938430839987745,8,dBLgM,true,Pf2pW
2021-11-21T17:10:33.781,-1.013320815168863,10,1L1EX,true,13wYf
2021-11-21T17:10:34.781,-0.48948523188886434,5,OAUcZ,false,S9JFb
2021-11-21T17:10:35.781,-2.8254427346042363,9,8nUFO,false,flAbP
2021-11-21T17:10:36.781,-0.5331065778117349,4,Cf0To,false,8PzI1
2021-11-21T17:10:37.781,-1.7207481990755722,5,UbE3c,true,IxJ8T
2021-11-21T17:10:38.781,-0.8809156011898136,2,wyzDK,true,3o3ao
2021-11-21T17:10:39.781,0.3067356329005755,7,YW5SL,true,1tic0
2021-11-21T17:10:40.781,-0.3216425087995615,10,nnEaW,true,aan8Y
2021-11-21T17:10:41.781,0.4243344384271638,10,iu8nf,true,FkIe0
2021-11-21T17:10:42.781,-1.2865743637922842,7,rG8Rq,false,wtdS8
2021-11-21T17:10:43.781,-0.6901240914293052,7,ZDTHd,true,Dxomp
2021-11-21T17:10:44.781,-1.2041650176890029,5,K9ROv,true,h6xAU
2021-11-21T17:10:45.781,-1.3588483564857747,2,F9MLp,false,Uj7fI
2021-11-21T17:10:46.781,-0.9612076813013127,7,ejNnu,false,Dra1E
2021-11-21T17:10:47.781,-0.8783139482822454,7,l9tOC,true,ttawI
2021-11-21T17:10:48.781,-0.46882368331068086,1,eyW01,true,80ohC
2021-11-21T17:10:49.781,0.928649458743185,8,Q9tuZ,true,Fojmg
2021-11-21T17:10:50.781,-2.605376115143794,9,DenRL,false,TxMvz
2021-11-21T17:10:51.781,0.3349455419891741,6,42OEe,true,pxW7o
2021-11-21T17:10:52.781,-0.14568044239439487,3,p9thC,false,Z3Q3N
2021-11-21T17:10:53.781,-0.3801370449996368,8,r8f7p,false,njXGY
2021-11-21T17:10:54.781,1.1082878010365984,10,2aZr1,true,VJCBC
2021-11-21T17:10:55.781,0.85945752126137,1,WJQpy,false,MONjk
2021-11-21T17:10:56.781,1.7150292443546284,8,ZASFZ,false,1IRnC
2021-11-21T17:10:57.781,0.09971743866370447,3,mjQjU,true,pVHiI
2021-11-21T17:10:58.781,1.4483147509728214,10,3935g,false,sIntE
2021-11-21T17:10:59.781,-0.41059726371308697,6,GoYtH,true,s3q2z
2021-11-21T17:11:00.781,0.8436840768414443,9,a1Wsx,false,YGGJq
2021-11-21T17:11:01.781,0.8390591582006967,10,otSsn,false,3ltSo
2021-11-21T17:11:02.781,-0.3591294873998106,3,oaaBH,false,bhv5k
2021-11-21T17:11:03.781,0.2015606096854518,1,HmSTf,true,p7479
2021-11-21T17:11:04.781,0.3790699206524722,1,Jgqev,true,xInLy
2021-11-21T17:11:05.781,0.6136275943777503,9,bYXlb,false,6o9qd
2021-11-21T17:11:06.781,0.09078963155767449,1,Z9T7e,true,MKrrV
2021-11-21T17:11:07.781,0.9394529503698549,7,8XhhF,true,oM0Dh
2021-11-21T17:11:08.781,0.18304895662692097,6,gE9j5,false,qJNSY
2021-11-21T17:11:09.781,1.2860820190159363,8,kLtqw,true,2Komw
2021-11-21T17:11:10.781,0.6241625466345554,1,4HuPg,true,MFqdZ
2021-11-21T17:11:11.781,0.8962253572752386,6,8vh8t,true,VjFg9
2021-11-21T17:11:12.781,-0.38075243902252215,4,Qy4lR,true,wJfjX
2021-11-21T17:11:13.781,0.11826968022615113,5,TpcDz,true,5WC4s
2021-11-21T17:11:14.781,-0.028634126418115996,4,2HHoM,true,S0poT
2021-11-21T17:11:15.781,-0.6376480805660881,10,ksaRV,false,kzP1l
2021-11-21T17:11:16.781,0.8302315278857528,3,Z29rB,false,Kwo8i
2021-11-21T17:11:17.781,0.3493842511154502,6,mV90Q,false,uvDTU
2021-11-21T17:11:18.781,1.4787285043653555,6,hHd05,false,MMN8J
2021-11-21T17:11:19.781,0.17680453042628144,5,5S9Ev,false,xBbol
2021-11-21T17:11:20.781,0.6616880266787512,5,3mcpE,true,JhqiD
2021-11-21T17:11:21.781,0.010418045502552915,6,qMqie,true,q36Kv
2021-11-21T17:11:22.781,0.3801122701921953,3,FSGdY,false,8gTlq
2021-11-21T17:11:23.781,-1.315719138802089,5,rNyGf,true,m4rMM
2021-11-21T17:11:24.781,1.616975708194525,3,hXK1A,true,xBgdM
2021-11-21T17:11:25.781,0.008858612418512258,1,BseZQ,false,mlkKf
2021-11-21T17:11:26.781,-0.9495529352863303,5,4WlCf,false,qOJrd
2021-11-21T17:11:27.781,1.7263868083762528,5,6zYZQ,true,RqRVT
2021-11-21T17:11:28.781,0.3007618523724548,4,iRecG,true,9FZvI
2021-11-21T17:11:29.781,0.2609838665267632,8,082G4,true,2BU3G
2021-11-21T17:11:30.781,-0.048139481770813904,1,msWJm,false,k9SQh
2021-11-21T17:11:31.781,1.8729312551754773,10,5uNdx,true,IlBnc
2021-11-21T17:11:32.781,0.6862145076731507,5,bQSxG,false,WieAp
2021-11-21T17:11:33.781,-1.5166856487621942,7,ILGpp,false,XDZ58
2021-11-21T17:11:34.781,-0.2756270928583108,2,cY2NY,false,0VPIj
2021-11-21T17:11:35.781,-0.7548976013610125,10,AUnUb,false,XwLYg
2021-11-21T17:11:36.781,0.6735710716956976,2,UHLz3,true,PgSMa
2021-11-21T17:11:37.781,1.2378676559458375,2,TuH38,false,B8DDt
2021-11-21T17:11:38.781,-0.7394717220895427,2,Z1Ugr,false,lHcBB
2021-11-21T17:11:39.781,-1.9708375587415135,8,DauA5,false,CyzRg
2021-11-21T17:11:40.781,1.0978336796668955,1,j305P,false,4gsa5
2021-11-21T17:11:41.781,0.9183886994699023,9,pErua,false,24X0t
2021-11-21T17:11:42.781,0.8703210355276515,6,RJJJr,true,OwZqZ
2021-11-21T17:11:43.781,0.39481799056207023,1,Lykbp,true,77Vbm
2021-11-21T17:11:44.781,0.03940240694815,1,4dG4N,true,tefxS
2021-11-21T17:11:45.781,0.9803499044618181,2,5WmDq,true,lNrtK
2021-11-21T17:11:46.781,0.4049242038066492,10,qCAMO,false,LXov5
2021-11-21T17:11:47.781,-0.22822355135500488,4,kb4VM,false,bPVtc
2021-11-21T17:11:48.781,2.3545945571332894,6,VUTru,true,peMGY
2021-11-21T17:11:49.781,0.17668126074765436,4,j2pra,false,CbhLl
2021-11-21T17:11:50.781,1.0873285777622348,6,oTlJX,true,teoJO
2021-11-21T17:11:51.781,-0.9834109372839505,8,XnDTO,false,pD6Yi
2021-11-21T17:11:52.781,-1.6007351774747582,9,FmQnG,true,qQfk9
2021-11-21T17:11:53.781,0.8108966363962545,7,cSS3y,false,O2RmF
2021-11-21T17:11:54.781,0.3585619542730354,7,eLqmm,true,ENqBW
2021-11-21T17:11:55.781,1.673532158701844,10,6FNTj,true,k4Abw
2021-11-21T17:11:56.781,0.5851151015928474,8,HWjHQ,true,dKVFr
2021-11-21T17:11:57.781,-0.29252668856107455,4,YEvoz,false,yoErv
2021-11-21T17:11:58.781,1.6932562457109444,3,41zwA,false,1Ociv
2021-11-21T17:11:59.781,1.32213952508703,1,vcojI,false,2lgKj
2021-11-21T17:12:00.781,0.9204298972682007,7,aPwDD,true,VvyKY
2021-11-21T17:12:01.781,0.08463567968432179,4,kcufG,true,OUPaA
2021-11-21T17:12:02.781,0.4849808726314129,7,Y4Moa,false,d4cna
2021-11-21T17:12:03.781,0.8960646544945596,6,0KOEk,false,4AyGk
2021-11-21T17:12:04.781,-1.2590925813461207,1,c3ZQ5,false,Hk3E6
2021-11-21T17:12:05.781,1.451808280330734,1,8kZD4,true,6ThGw
2021-11-21T17:12:06.781,1.8112629603727821,7,Bc9rC,true,K0S4C
2021-11-21T17:12:07.781,1.2423080519928655,9,LghVr,false,h9JPw
2021-11-21T17:12:08.781,-0.8358055344658057,7,g04Va,false,97HyZ
2021-11-21T17:12:09.781,-1.220533598702965,8,utzMf,true,mNjN9
2021-11-21T17:12:10.781,-0.577126470645237,5,ZGmCK,false,urc9C
2021-11-21T17:12:11.781,-0.5701145097171672,3,lbTfl,false,1f69J
2021-11-21T17:12:12.781,0.900524267328395,4,jJSVR,true,mRiO9
2021-11-21T17:12:13.781,-0.19242522490906172,8,OoW96,true,8J2rK
2021-11-21T17:12:14.781,-0.02233868735790937,2,xBQrq,true,EaODI
2021-11-21T17:12:15.781,0.18422414547886165,1,QyQXr,true,ni9R5
2021-11-21T17:12:16.781,-0.7876844771076666,4,V0Hv1,false,8hP3n
2021-11-21T17:12:17.781,-0.2562828944359619,9,eu7Ai,false,d0WZZ
2021-11-21T17:12:18.781,1.1631305184883947,6,7o8zk,false,YE6Vq
2021-11-21T17:12:19.781,0.8535061300575971,1,3j8rE,true,2HXwt
2021-11-21T17:12:20.781,-1.0937768566359902,6,G2dM0,false,nVxjx
2021-11-21T17:12:21.781,-0.21656606889176824,7,AJHbk,false,AiDTV
2021-11-21T17:12:22.781,0.8436679524302285,5,v3e9O,true,ppgxq
2021-11-21T17:12:23.781,-1.258813341915384,8,IgsDJ,false,WUNGC
2021-11-21T17:12:24.781,2.793275228723114,8,x8cwP,false,gLQl0
2021-11-21T17:12:25.781,-0.06246834419359007,1,nL7NA,true,NGOvH
2021-11-21T17:12:26.781,-0.4512790177220616,9,pDPc1,true,QoDMf
2021-11-21T17:12:27.781,-0.2324499122223603,8,hlK4x,false,pSHpD
2021-11-21T17:12:28.781,-0.03972435375419084,1,uQqjS,false,Phq7C
2021-11-21T17:12:29.781,-0.44480294255778474,5,Czqdb,true,34PVd
2021-11-21T17:12:30.781,-0.06909518644944922,2,mSP8C,false,M0pv8
2021-11-21T17:12:31.781,-1.0468608181657681,1,VKVdv,false,RjBqO
2021-11-21T17:12:32.781,-0.334911998532378,3,DhJ5u,false,klQsv
2021-11-21T17:12:33.781,-0.4032014735027344,9,ThJby,false,21oBc
2021-11-21T17:12:34.781,2.2161088619286966,7,bhKHX,true,k9idX
2021-11-21T17:12:35.781,-0.6875981796206613,10,QMH58,false,8WKie
2021-11-21T17:12:36.781,0.26714648387296364,6,YaXeR,true,ZKCiL
2021-11-21T17:12:37.781,-1.001370522611827,3,zW9Vx,true,eVuiZ
2021-11-21T17:12:38.781,-0.9684123936639387,7,gDma5,true,fKGa5
2021-11-21T17:12:39.781,-0.21282911989926995,4,x89dM,false,lQ3zn
2021-11-21T17:12:40.781,-2.154688282155649,5,dydTC,false,wf8fT
2021-11-21T17:12:41.781,0.5150796159543575,2,Jcfc2,true,ZAdi0
2021-11-21T17:12:42.781,0.370621819138444,5,op1GL,false,it2Jy
2021-11-21T17:12:43.781,-1.7922709346077823,4,svcSw,true,8kYfG
2021-11-21T17:12:44.781,1.4543631053694357,6,fLDag,true,6ghnI
2021-11-21T17:12:45.781,0.7239232402646293,8,9Wh1t,true,WSg60
2021-11-21T17:12:46.781,-1.7002099954297887,5,cdmRw,false,4bX3X
2021-11-21T17:12:47.781,-1.1320843956903124,6,FMitr,true,6DQsC
2021-11-21T17:12:48.781,1.2782213397885434,6,rJmWW,true,87S5X
2021-11-21T17:12:49.781,-1.1431107343429388,3,YlNbR,false,sAzkk
2021-11-21T17:12:50.781,-0.09065703643374957,1,ON7k8,true,3LMM5
2021-11-21T17:12:51.781,-1.3555301540229547,6,nY7l9,false,tyv25
2021-11-21T17:12:52.781,0.8239888567591738,10,0xsSF,false,hLmW5
2021-11-21T17:12:53.781,1.9302950199342708,5,2zH8A,true,l2lKC
2021-11-21T17:12:54.781,0.906044049889787,4,APGJm,true,FM4Un
2021-11-21T17:12:55.781,-1.2256710789063463,6,xGDpc,false,uTNGN
2021-11-21T17:12:56.781,0.7910781679731013,4,gZ8kh,false,yxyfK
2021-11-21T17:12:57.781,1.4688943833428352,5,LDgwn,true,bNsGV
2021-11-21T17:12:58.781,-2.392064817026102,10,7D9g7,false,a35EM
2021-11-21T17:12:59.781,0.550505361626836,7,Ah8uw,false,OuILi
2021-11-21T17:13:00.781,-1.3854638146760545,3,GbTlH,false,j9AF5
2021-11-21T17:13:01.781,-0.4895862233269568,9,Gjkrx,false,vurVQ
2021-11-21T17:13:02.781,-1.4820041303214289,3,juqRU,false,26vMk
2021-11-21T17:13:03.781,0.14302631829804213,4,TO24W,true,v2zDp
2021-11-21T17:13:04.781,-0.08233484100823753,7,Nffvb,true,o9IAn
2021-11-21T17:13:05.781,-1.0094451279020966,8,W5Nkv,true,5xNL2
2021-11-21T17:13:06.781,0.04240137734139686,2,WwZHm,false,LM9hm
2021-11-21T17:13:07.781,-0.19124435938645623,10,q11Ve,true,uBv9O
2021-11-21T17:13:08.781,0.0711636681941189,9,pM9nE,true,dnFl2
2021-11-21T17:13:09.781,0.36924836173356695,4,JrxMH,true,1uAZr
2021-11-21T17:13:10.781,-1.3616119571141836,4,XwLyD,false,H1roU
2021-11-21T17:13:11.781,0.1387770915794477,3,5EgHv,true,1ZW2n
2021-11-21T17:13:12.781,-0.013056110436752338,4,V6MsR,true,WN9Uy
2021-11-21T17:13:13.781,0.7927139365780657,2,u1wU0,true,HA2Iz
2021-11-21T17:13:14.781,-0.265111340561248,4,bV5Pd,false,S4kjR
2021-11-21T17:13:15.781,-0.04517661237852299,1,GJESg,true,X47jS
2021-11-21T17:13:16.781,-0.8963489371170504,2,SdoAA,true,HaQiO
2021-11-21T17:13:17.781,-0.14973391395241112,8,DW2DW,false,cW4A7
2021-11-21T17:13:18.781,-1.2368491204950984,3,3qOlU,true,hk9Im
2021-11-21T17:13:19.781,-0.8731429848430663,6,QecrU,false,wWM2s
2021-11-21T17:13:20.781,0.08789511903177756,6,l8hIl,false,oJdeO
2021-11-21T17:13:21.781,-1.7954183028701358,6,jpm4W,true,ohYZ0
2021-11-21T17:13:22.781,0.3452736444942957,2,5ah9K,false,axmOt
2021-11-21T17:13:23.781,-1.177708501969222,9,7sQom,true,omB8A
2021-11-21T17:13:24.781,0.22372052201298728,1,pCMwB,false,oI497
2021-11-21T17:13:25.781,-0.11450760073023858,9,zrJIx,true,Pp7OJ
2021-11-21T17:13:26.781,0.7757162630818959,1,edBky,false,nwzwE
2021-11-21T17:13:27.781,-1.1947500882803592,1,DLFbw,true,3HN86
2021-11-21T17:13:28.781,-0.8602608852448907,9,nRFDR,false,fZJlW
2021-11-21T17:13:29.781,-0.7676274801206127,3,88u8l,true,Z5G3m
2021-11-21T17:13:30.781,-0.5578326539714411,6,25hbb,false,R3mNf
2021-11-21T17:13:31.781,-1.0028553031348044,10,FFUpa,true,5J1NK
2021-11-21T17:13:32.781,0.27441934589073264,4,lOf9R,false,1dL8t
2021-11-21T17:13:33.781,0.6546936281680934,8,RHpqY,false,gG92t
2021-11-21T17:13:34.781,1.5286333158128578,8,GgGGG,true,tWwHH
2021-11-21T17:13:35.781,-0.7270558998322235,8,2Xo3C,false,G9hcm
2021-11-21T17:13:36.781,-0.39254580157781194,5,gDXiG,true,1CxSO
2021-11-21T17:13:37.781,0.09443021429199544,8,WAifj,true,zkQHD
2021-11-21T17:13:38.781,-0.2727807475959924,7,6Atvt,true,bHqen
2021-11-21T17:13:39.781,-0.39039823381596406,3,MJAlO,true,KxA8r
2021-11-21T17:13:40.781,-1.4595128023069939,10,ZM2sa,true,V6Fr6
2021-11-21T17:13:41.781,0.11502188104384943,10,jG9HI,true,qAZ8a
2021-11-21T17:13:42.781,0.1343215023690937,9,y2f3X,true,VwuuK
2021-11-21T17:13:43.781,-0.3260447826572281,3,sa9b3,false,BIUTL
2021-11-21T17:13:44.781,1.2053614529210326,5,j3ULm,false,mXYJT
2021-11-21T17:13:45.781,0.1822666087506112,9,LOviW,true,XrvVh
2021-11-21T17:13:46.781,0.3864032909820841,6,tUJbQ,false,oBOGx
2021-11-21T17:13:47.781,0.2144150992795394,5,FUWBy,true,QSeUh
2021-11-21T17:13:48.781,0.1603063251227506,5,zGi9N,true,xPtPZ
2021-11-21T17:13:49.781,0.0015120639986074718,1,cPRLX,true,yCnha
2021-11-21T17:13:50.781,0.2352028799618848,4,uH443,false,IbNOU
2021-11-21T17:13:51.781,1.4228525758728021,5,DUnXm,true,O3eWQ
2021-11-21T17:13:52.781,0.8429876411179013,10,oJ9eb,false,fTPzz
2021-11-21T17:13:53.781,0.7464634324326529,4,By6AG,true,dcwSm
2021-11-21T17:13:54.781,0.8523586963183387,8,XzzZy,false,t288s
2021-11-21T17:13:55.781,0.7792936182017557,1,kQGjB,true,BN4jG
2021-11-21T17:13:56.781,-0.9019749205953798,6,Sq9ed,false,U2Dxd
2021-11-21T17:13:57.781,0.7293905899405315,5,44HOu,false,SZlB3
2021-11-21T17:13:58.781,1.944446074501582,9,UNQ0v,true,TCEci
2021-11-21T17:13:59.781,-1.312491579122802,4,XBETr,false,habRs
2021-11-21T17:14:00.781,0.8311694085872215,10,EZW3b,true,eCOzL
2021-11-21T17:14:01.781,-1.009491405846539,5,JJU4H,true,YtgS0
2021-11-21T17:14:02.781,-0.8954088980832045,6,4ta4o,true,VNCCd
2021-11-21T17:14:03.781,0.0801799616477915,1,1YVmj,true,Mzhae
2021-11-21T17:14:04.781,1.1805330934150091,9,jsClZ,false,dlJ8T
2021-11-21T17:14:05.781,0.01564125177817084,3,T3f3E,true,wuuro
2021-11-21T17:14:06.781,-0.8967917083948119,3,mYkJt,true,08SfW
